login,PR,commit,issue,repo,unknown,acc_type
didickman,0.0,0.0,1.0,0.0,0.0,
dieghernan,2.0,11.0,5.0,5.0,0.0,
diego-a-orellana,0.0,0.0,0.0,2.0,0.0,
diegodemiranda,0.0,0.0,0.0,1.0,0.0,
diegomics,1.0,0.0,0.0,1.0,0.0,
diegonavarro-segcoc,0.0,0.0,0.0,1.0,0.0,
diegounger,0.0,0.0,0.0,1.0,0.0,
diehlpk,2.0,0.0,120.0,0.0,0.0,
dienodiba,0.0,0.0,0.0,1.0,0.0,
diepmv,0.0,0.0,0.0,1.0,0.0,
diexdiersh,0.0,0.0,0.0,1.0,0.0,
difference-scheme,0.0,0.0,4.0,0.0,0.0,
digel1010,0.0,0.0,0.0,1.0,0.0,
digisomni,0.0,0.0,0.0,1.0,0.0,
digital-idiot,0.0,0.0,1.0,0.0,0.0,
digitalsignalperson,0.0,0.0,1.0,0.0,0.0,
digitalstationol,0.0,0.0,0.0,1.0,0.0,
digrapsas,0.0,0.0,1.0,0.0,0.0,
digvijayky,0.0,0.0,0.0,1.0,0.0,
dihm,3.0,0.0,6.0,0.0,2.0,
diit,0.0,0.0,0.0,1.0,0.0,
diizzyy,1.0,0.0,1.0,1.0,0.0,
dikraMasrour,1.0,0.0,0.0,1.0,0.0,
dill,0.0,0.0,5.0,0.0,0.0,
dillonhows,0.0,0.0,0.0,1.0,0.0,
dillonzq,0.0,0.0,0.0,1.0,0.0,
dilsizkamil,0.0,0.0,0.0,1.0,0.0,
dilwong,0.0,0.0,1.0,0.0,0.0,
dim-99,0.0,0.0,1.0,0.0,0.0,
dimabendera,0.0,0.0,0.0,1.0,0.0,
dimasikcrypto,0.0,0.0,0.0,2.0,0.0,
dimitriepirghie,0.0,0.0,0.0,1.0,0.0,
dimitsev,0.0,0.0,1.0,0.0,0.0,
dimpase,0.0,0.0,5.0,0.0,0.0,
dimusdim,0.0,0.0,0.0,1.0,0.0,
dinesh-chander,0.0,0.0,0.0,1.0,0.0,
dinesh-hegde,0.0,0.0,0.0,1.0,0.0,
dineshchitlangia,0.0,0.0,1.0,0.0,0.0,
dineshiitbhu,0.0,0.0,1.0,1.0,0.0,
dingsl-giser,1.0,0.0,1.0,0.0,0.0,
dinhtanloc,0.0,0.0,0.0,1.0,0.0,
dinmukhamedm,0.0,0.0,0.0,1.0,0.0,
diode23,0.0,0.0,0.0,1.0,0.0,
diogomsmiranda,0.0,0.0,2.0,0.0,0.0,
diogoteles08,1.0,0.0,0.0,3.0,0.0,
diolei,0.0,0.0,0.0,1.0,0.0,
dion-w,2.0,0.0,1.0,0.0,1.0,
dion2k3,0.0,0.0,0.0,1.0,0.0,
dionenak,0.0,0.0,0.0,1.0,0.0,
dionhaefner,0.0,0.0,3.0,0.0,0.0,
dionipadilha,0.0,0.0,1.0,0.0,0.0,
dipsav,0.0,0.0,5.0,0.0,0.0,
diptangsu,0.0,0.0,0.0,1.0,0.0,
dirceu-jr,0.0,0.0,0.0,1.0,0.0,
dirkarnez,0.0,0.0,0.0,1.0,0.0,
dirkvdb,1.0,0.0,0.0,1.0,0.0,
disadone,0.0,0.0,1.0,1.0,0.0,
disarticulate,0.0,0.0,3.0,0.0,0.0,
disconventional,0.0,0.0,0.0,1.0,0.0,
dishmint,0.0,0.0,0.0,2.0,0.0,
dismal-situation,0.0,0.0,0.0,1.0,0.0,
disouzam,0.0,0.0,0.0,1.0,0.0,
distopo,0.0,0.0,0.0,1.0,0.0,
distuam,0.0,0.0,0.0,1.0,0.0,
divbhagia,0.0,0.0,0.0,2.0,0.0,
divenex,0.0,0.0,7.0,0.0,0.0,
diversable,0.0,0.0,0.0,1.0,0.0,
divibisan,0.0,0.0,1.0,0.0,0.0,
divijghose,0.0,0.0,2.0,0.0,0.0,
divital-coder,0.0,0.0,4.0,1.0,0.0,
divya1997,0.0,0.0,0.0,1.0,0.0,
divyanshu132,0.0,0.0,0.0,1.0,0.0,
divyaranjan1905,0.0,0.0,0.0,2.0,0.0,
dixonshonda,0.0,0.0,0.0,1.0,0.0,
djangoliv,0.0,0.0,1.0,0.0,0.0,
djberenberg,0.0,0.0,0.0,1.0,0.0,
djclarkson,0.0,0.0,1.0,0.0,0.0,
djes,0.0,0.0,0.0,1.0,0.0,
djgarcias,0.0,0.0,0.0,1.0,0.0,
djhoese,17.0,0.0,20.0,0.0,16.0,
djlaserman,0.0,0.0,0.0,2.0,0.0,
djlee1,0.0,0.0,0.0,1.0,0.0,
djmallum,0.0,0.0,2.0,0.0,0.0,
djmango,0.0,0.0,0.0,1.0,0.0,
djogss,0.0,0.0,0.0,1.0,0.0,
djordje34,0.0,0.0,0.0,2.0,0.0,
djs0109,0.0,0.0,15.0,0.0,0.0,
djs2000,0.0,0.0,0.0,1.0,0.0,
djsmedes,0.0,0.0,2.0,0.0,0.0,
djun,0.0,0.0,0.0,1.0,0.0,
djuricin0,0.0,0.0,0.0,2.0,0.0,
dkalvelis-spider,0.0,0.0,0.0,1.0,0.0,
dkapt,0.0,0.0,0.0,19.0,0.0,
dkarrasch,15.0,5.0,25.0,5.0,36.0,
dkcamargotz,0.0,0.0,6.0,1.0,0.0,
dkdk01330,0.0,0.0,0.0,1.0,0.0,
dkehsler,0.0,0.0,0.0,1.0,0.0,
dkim-econ,0.0,0.0,0.0,1.0,0.0,
dkj0208,0.0,0.0,0.0,1.0,0.0,
dkkloimwieder,0.0,0.0,0.0,2.0,0.0,
dkobak,0.0,0.0,8.0,0.0,0.0,
dkobayas-cyber,0.0,0.0,2.0,0.0,0.0,
dkozlov,0.0,0.0,0.0,1.0,0.0,
dkozynko,0.0,0.0,0.0,1.0,0.0,
dkrizhanovskyi,0.0,0.0,0.0,1.0,0.0,
dkweiss31,0.0,0.0,0.0,1.0,0.0,
dlakelan,0.0,0.0,1.0,0.0,0.0,
dlamoris,4.0,4.0,6.0,9.0,2.0,
dlcvhelper,0.0,0.0,0.0,1.0,0.0,
dlebauer,0.0,0.0,3.0,0.0,0.0,
dlee992,0.0,0.0,0.0,1.0,0.0,
dleen,0.0,0.0,1.0,0.0,0.0,
dlfivefifty,0.0,0.0,12.0,0.0,0.0,
dljjqy,0.0,0.0,0.0,1.0,0.0,
dlowder,0.0,0.0,0.0,1.0,0.0,
dluke,0.0,0.0,1.0,0.0,0.0,
dlundgaard,0.0,0.0,0.0,1.0,0.0,
dlzou,0.0,0.0,0.0,1.0,0.0,
dmargala,0.0,0.0,2.0,0.0,0.0,
dmbelov,0.0,0.0,2.0,0.0,0.0,
dmcki23,0.0,0.0,13.0,0.0,0.0,
dmf95,0.0,0.0,0.0,1.0,0.0,
dmgav,0.0,0.0,0.0,1.0,0.0,
dmholtz,0.0,0.0,0.0,1.0,0.0,
dmichalak,0.0,0.0,0.0,1.0,0.0,
dmitkov28,0.0,0.0,0.0,1.0,0.0,
dmitreiro,0.0,0.0,0.0,1.0,0.0,
dmitryglhf,0.0,0.0,0.0,1.0,0.0,
dmitryk1210,0.0,0.0,0.0,1.0,0.0,
dmitrypuzyrev,0.0,0.0,8.0,0.0,0.0,
dmmscript,0.0,0.0,0.0,1.0,0.0,
dmnapolitano,0.0,0.0,3.0,0.0,0.0,
dmohorcic,0.0,0.0,0.0,1.0,0.0,
dmorrisonuk,0.0,0.0,0.0,1.0,0.0,
dmose,0.0,0.0,0.0,1.0,0.0,
dmreagan,0.0,0.0,3.0,0.0,0.0,
dmreiland,0.0,0.0,0.0,1.0,0.0,
dmronga,0.0,0.0,3.0,0.0,0.0,
dmsft,0.0,0.0,0.0,1.0,0.0,
dmurdoch,0.0,0.0,3.0,0.0,0.0,
dmyna,0.0,0.0,0.0,1.0,0.0,
dmytro-m,0.0,0.0,0.0,1.0,0.0,
dnadlinger,0.0,0.0,0.0,1.0,0.0,
dnajjar,0.0,0.0,1.0,0.0,0.0,
dngvmnh,0.0,0.0,0.0,1.0,0.0,
dnicolodi,0.0,0.0,1.0,0.0,0.0,
dnjst,0.0,0.0,1.0,0.0,0.0,
dnsohrabian,0.0,0.0,0.0,2.0,0.0,
dnth,0.0,0.0,0.0,1.0,0.0,
dnugent-tufts-edu,0.0,0.0,0.0,1.0,0.0,
do-d0,0.0,0.0,1.0,0.0,0.0,
dobakszilard,0.0,0.0,1.0,0.0,0.0,
dobereiner,0.0,0.0,0.0,2.0,0.0,
doc-cedwards,0.0,0.0,0.0,1.0,0.0,
docfhsp,0.0,0.0,0.0,1.0,0.0,
dodadoa,0.0,0.0,0.0,1.0,0.0,
dododobetter,0.0,0.0,5.0,0.0,0.0,
dogganon,0.0,0.0,0.0,1.0,0.0,
dohai2105,0.0,0.0,0.0,2.0,0.0,
doigwen,0.0,0.0,0.0,1.0,0.0,
dojeee,0.0,0.0,0.0,1.0,0.0,
dojt,0.0,0.0,2.0,0.0,0.0,
dok42,0.0,0.0,0.0,1.0,0.0,
dokempf,0.0,0.0,2.0,0.0,0.0,
doktormorten,0.0,0.0,0.0,8.0,0.0,
dollpurifier,0.0,0.0,0.0,1.0,0.0,
domcharrier,0.0,0.0,1.0,0.0,0.0,
domdent,1.0,0.0,0.0,1.0,0.0,
dome4,0.0,0.0,0.0,1.0,0.0,
dometto,2.0,0.0,7.0,0.0,0.0,
dominhduy09,0.0,0.0,0.0,1.0,0.0,
dominic-chang,0.0,0.0,1.0,0.0,0.0,
dominichofer,0.0,0.0,0.0,1.0,0.0,
dominictosku,0.0,0.0,0.0,1.0,0.0,
dominikusbrian,0.0,0.0,0.0,2.0,0.0,
domkm,0.0,0.0,0.0,1.0,0.0,
domluna,0.0,0.0,6.0,0.0,0.0,
domna,0.0,0.0,4.0,4.0,0.0,
domocodes,0.0,0.0,0.0,1.0,0.0,
donald-e-boyce,0.0,0.0,0.0,1.0,0.0,
dong123-wang,0.0,0.0,0.0,1.0,0.0,
dongdong-yan,0.0,0.0,0.0,1.0,0.0,
donghquinn,0.0,0.0,0.0,1.0,0.0,
donghui-0126,0.0,0.0,0.0,1.0,0.0,
dongja3,0.0,0.0,0.0,1.0,0.0,
dongjupaak,0.0,0.0,0.0,1.0,0.0,
dongrixinyu,0.0,0.0,0.0,1.0,0.0,
dongweix,0.0,0.0,0.0,1.0,0.0,
dongxiaolong,0.0,0.0,0.0,1.0,0.0,
dongzhe1999,0.0,0.0,0.0,3.0,0.0,
donhuvy,0.0,0.0,0.0,1.0,0.0,
donjuanito909,0.0,0.0,0.0,1.0,0.0,
donotdespair,0.0,0.0,0.0,1.0,0.0,
donxv,0.0,0.0,0.0,1.0,0.0,
dooleyb1,0.0,0.0,3.0,0.0,0.0,
dooooo123,0.0,0.0,0.0,1.0,0.0,
dopplershift,0.0,0.0,3.0,0.0,1.0,
dorakurttas,0.0,0.0,0.0,1.0,0.0,
dorchard,0.0,0.0,1.0,0.0,0.0,
dorettoartesp,0.0,0.0,0.0,1.0,0.0,
dorisyasmina,0.0,0.0,0.0,2.0,0.0,
dornyx,0.0,0.0,3.0,0.0,0.0,
doronbehar,16.0,0.0,18.0,1.0,15.0,
dortiz5,0.0,0.0,4.0,0.0,0.0,
doshi-kevin,4.0,0.0,36.0,4.0,0.0,
dostalradim,0.0,0.0,0.0,1.0,0.0,
dostuffthatmatters,0.0,0.0,2.0,0.0,0.0,
dotpot,0.0,0.0,0.0,1.0,0.0,
dotrann1412,0.0,0.0,0.0,1.0,0.0,
dotysan,2.0,0.0,5.0,1.0,1.0,
doublebyte1,1.0,0.0,2.0,0.0,0.0,
dougbrn,0.0,0.0,2.0,0.0,0.0,
dougcwb,0.0,0.0,0.0,1.0,0.0,
doughagey,0.0,0.0,2.0,0.0,0.0,
douglas-raillard-arm,1.0,0.0,7.0,1.0,0.0,
douglatornell,0.0,0.0,3.0,0.0,0.0,
dougmercer,0.0,0.0,0.0,1.0,0.0,
dougthor42,0.0,0.0,1.0,1.0,0.0,
doul-inf-daff,0.0,0.0,0.0,1.0,0.0,
dourouc05,0.0,0.0,1.0,0.0,0.0,
dovidel,0.0,0.0,1.0,0.0,0.0,
dpinol,0.0,0.0,3.0,0.0,0.0,
dpkshetty,0.0,0.0,0.0,1.0,0.0,
dpprdan,0.0,0.0,4.0,0.0,0.0,
dpreis00371,0.0,0.0,0.0,1.0,0.0,
dprince57,0.0,0.0,0.0,1.0,0.0,
dproctor,0.0,0.0,0.0,1.0,0.0,
dpsanders,0.0,0.0,11.0,0.0,0.0,
dpshelio,9.0,0.0,0.0,1.0,5.0,
dpsimpson,1.0,0.0,1.0,0.0,0.0,
dpunj,0.0,0.0,0.0,1.0,0.0,
dqaria,0.0,0.0,0.0,1.0,0.0,
dqiang,0.0,0.0,0.0,1.0,0.0,
dr-gareth-roberts,0.0,0.0,0.0,2.0,0.0,
dr-joe-wirth,0.0,0.0,16.0,0.0,0.0,
dr-moreira,0.0,0.0,0.0,1.0,0.0,
dr-salman-ahmad,0.0,0.0,0.0,1.0,0.0,
drSylvia,0.0,0.0,3.0,0.0,0.0,
dragon28,0.0,0.0,0.0,1.0,0.0,
dragondusts,0.0,0.0,0.0,1.0,0.0,
drajawat,0.0,0.0,0.0,1.0,0.0,
drammock,35.0,10.0,41.0,1.0,34.0,
drannawatts,0.0,0.0,2.0,0.0,0.0,
drannex42,0.0,0.0,0.0,4.0,0.0,
drat,0.0,0.0,0.0,2.0,0.0,
drawtea1234,0.0,0.0,0.0,1.0,0.0,
drazioti,0.0,0.0,0.0,1.0,0.0,
drbenvincent,2.0,0.0,13.0,0.0,0.0,
drbergman,0.0,0.0,0.0,1.0,0.0,
drboyer,0.0,0.0,0.0,1.0,0.0,
drcandacemakedamoore,0.0,0.0,2.0,0.0,0.0,
drdcarpenter,0.0,0.0,0.0,1.0,0.0,
dreampuf,0.0,0.0,2.0,0.0,0.0,
drew-parsons,6.0,0.0,17.0,0.0,6.0,
drewfarris,0.0,0.0,0.0,1.0,0.0,
drewgilliam,0.0,0.0,1.0,0.0,0.0,
drewmcgee,0.0,0.0,0.0,1.0,0.0,
drewwilimitis,0.0,0.0,0.0,1.0,0.0,
dreycenfoiles,0.0,0.0,0.0,1.0,0.0,
driegel1,0.0,0.0,0.0,1.0,0.0,
driemworks,0.0,0.0,0.0,1.0,0.0,
drighelli,0.0,0.0,1.0,0.0,0.0,
drisso,0.0,1.0,0.0,0.0,0.0,
driverou,0.0,0.0,0.0,1.0,0.0,
drjohnnyfever1,0.0,0.0,0.0,1.0,0.0,
drmikecooke,0.0,0.0,1.0,0.0,0.0,
droctothorpe,0.0,0.0,6.0,0.0,0.0,
drornir-velocity,0.0,0.0,0.0,1.0,0.0,
droumis,23.0,39.0,70.0,9.0,28.0,
droussea2001,0.0,0.0,5.0,0.0,0.0,
druheendas,0.0,0.0,0.0,1.0,0.0,
drunkbad,0.0,0.0,0.0,1.0,0.0,
drunkwcodes,0.0,0.0,3.0,0.0,0.0,
drvinceknight,0.0,0.0,17.0,0.0,0.0,
dryruffian,0.0,0.0,0.0,1.0,0.0,
ds-jim,0.0,0.0,2.0,1.0,0.0,
dsanchezp18,0.0,0.0,0.0,1.0,0.0,
dsavchenko,1.0,0.0,2.0,0.0,0.0,
dschmitz89,41.0,12.0,97.0,0.0,40.0,
dschult,248.0,35.0,105.0,1.0,199.0,
dseynhae,0.0,0.0,1.0,0.0,0.0,
dsfb,0.0,0.0,0.0,1.0,0.0,
dshulman,0.0,0.0,0.0,1.0,0.0,
dsigler1234,0.0,0.0,2.0,0.0,0.0,
dsikes,0.0,0.0,0.0,1.0,0.0,
dsliski,0.0,0.0,1.0,0.0,0.0,
dsmatthews,0.0,0.0,0.0,1.0,0.0,
dsmithnh3,0.0,0.0,0.0,1.0,0.0,
dstansby,162.0,62.0,142.0,37.0,76.0,
dstark1993,0.0,0.0,0.0,1.0,0.0,
dstengle,0.0,0.0,0.0,1.0,0.0,
dstndstn,1.0,0.0,7.0,1.0,0.0,
dstone42,0.0,0.0,5.0,0.0,0.0,
dsudduth,0.0,0.0,0.0,1.0,0.0,
dsuponitskiy,19.0,66.0,37.0,26.0,5.0,
dtake805,0.0,0.0,0.0,2.0,0.0,
dtbao20,0.0,0.0,0.0,1.0,0.0,
dtera,0.0,0.0,0.0,1.0,0.0,
dtkerns,0.0,0.0,2.0,0.0,0.0,
dtrongjet790627,0.0,0.0,0.0,1.0,0.0,
dtschump,0.0,0.0,1.0,0.0,0.0,
du-geniee,0.0,0.0,0.0,1.0,0.0,
du1204,0.0,0.0,0.0,1.0,0.0,
du2693742095,0.0,0.0,0.0,1.0,0.0,
duaa1988,0.0,0.0,0.0,1.0,0.0,
dualc,0.0,0.0,0.0,2.0,0.0,
duan-hong-yi,0.0,0.0,1.0,0.0,0.0,
duane-space,0.0,0.0,0.0,1.0,0.0,
duarteocarmo,0.0,0.0,4.0,0.0,0.0,
dubo0111,0.0,0.0,0.0,1.0,0.0,
duc-dn,0.0,0.0,0.0,1.0,0.0,
duckworthd,0.0,0.0,0.0,1.0,0.0,
duetosymmetry,0.0,0.0,1.0,0.0,0.0,
dufourc1,0.0,0.0,0.0,1.0,0.0,
dug-jamieb,0.0,0.0,0.0,1.0,0.0,
dugalh,0.0,0.0,1.0,0.0,0.0,
dugu9116,0.0,0.0,0.0,1.0,0.0,
duhd1993,0.0,0.0,1.0,0.0,0.0,
duk7292,0.0,0.0,1.0,1.0,0.0,
duksosleepy,0.0,0.0,0.0,2.0,0.0,
dumbad,0.0,0.0,0.0,1.0,0.0,
duncaneddy,0.0,0.0,0.0,1.0,0.0,
duncanmmacleod,1.0,0.0,8.0,0.0,0.0,
dunielpls,0.0,0.0,0.0,1.0,0.0,
dunyuliu,0.0,0.0,0.0,1.0,0.0,
duoduo2015,0.0,0.0,0.0,1.0,0.0,
duquettepcc,0.0,0.0,4.0,0.0,0.0,
durbank,0.0,0.0,0.0,1.0,0.0,
durgeshsamariya,0.0,0.0,0.0,1.0,0.0,
dusadrian,0.0,0.0,2.0,0.0,0.0,
dusanlazic,0.0,0.0,0.0,1.0,0.0,
dushyant-fire,0.0,0.0,0.0,1.0,0.0,
dusky04,0.0,0.0,0.0,1.0,0.0,
dustrn78,0.0,0.0,0.0,1.0,0.0,
dutv-mta,0.0,0.0,0.0,1.0,0.0,
duxfrederic,0.0,0.0,7.0,0.0,0.0,
duxuan11,0.0,0.0,1.0,0.0,0.0,
duytnguyendtn,3.0,0.0,3.0,2.0,3.0,
duyuxuan,0.0,0.0,0.0,1.0,0.0,
dvalters,0.0,0.0,3.0,0.0,0.0,
dvarshanidze,0.0,0.0,0.0,1.0,0.0,
dvatvani,0.0,0.0,0.0,1.0,0.0,
dvgica,0.0,0.0,2.0,0.0,0.0,
dvhh,0.0,0.0,0.0,1.0,0.0,
dvlierop,0.0,0.0,2.0,0.0,0.0,
dvonpasecky,0.0,0.0,0.0,1.0,0.0,
dwar,0.0,0.0,0.0,1.0,0.0,
dweatherstone,0.0,0.0,0.0,1.0,0.0,
dwest77a,0.0,0.0,0.0,1.0,0.0,
dwinsemius,0.0,0.0,1.0,0.0,0.0,
dwopdm,0.0,0.0,0.0,1.0,0.0,
dwr-psandhu,0.0,0.0,2.0,0.0,0.0,
dxunix,0.0,0.0,1.0,0.0,0.0,
dyan-dy,0.0,0.0,0.0,1.0,0.0,
dygslyz,0.0,0.0,0.0,1.0,0.0,
dylan-gaspar,0.0,0.0,0.0,1.0,0.0,
dylan-turner25,1.0,1.0,0.0,0.0,1.0,
dylan-yin,0.0,0.0,0.0,1.0,0.0,
dylanh724,0.0,0.0,6.0,0.0,0.0,
dylanhmorris,1.0,0.0,3.0,1.0,0.0,
dylanmazo1233,0.0,0.0,0.0,1.0,0.0,
dylanrandle,0.0,0.0,0.0,1.0,0.0,
dylon,1.0,0.0,0.0,1.0,0.0,
dymil,1.0,0.0,0.0,1.0,0.0,
dynamic-queries,3.0,0.0,2.0,1.0,0.0,
dyxiespero,0.0,0.0,1.0,0.0,0.0,
dyyjenny,0.0,0.0,2.0,0.0,0.0,
dyzisaboy,0.0,0.0,0.0,1.0,0.0,
dzavodnikov,0.0,0.0,0.0,1.0,0.0,
dzeez,0.0,0.0,0.0,1.0,0.0,
dzenanz,106.0,64.0,108.0,19.0,127.0,
dzvm-research,0.0,0.0,0.0,3.0,0.0,
dzwang-network,0.0,0.0,0.0,1.0,0.0,
dzyla,0.0,0.0,0.0,1.0,0.0,
e-dorigatti,0.0,0.0,0.0,1.0,0.0,
e-izdfr,0.0,0.0,0.0,1.0,0.0,
e-kotov,0.0,0.0,4.0,3.0,0.0,
e-kwsm,0.0,0.0,1.0,0.0,0.0,
e-marshall,18.0,0.0,8.0,2.0,17.0,
e-maud,0.0,0.0,0.0,1.0,0.0,
e-pet,0.0,0.0,1.0,0.0,0.0,
e-q,2.0,0.0,0.0,0.0,0.0,
e10v,0.0,0.0,0.0,1.0,0.0,
eRedekopp,0.0,0.0,1.0,0.0,0.0,
eagle20111,0.0,0.0,0.0,1.0,0.0,
eagunn,6.0,0.0,17.0,0.0,1.0,
eahenle,0.0,0.0,0.0,3.0,0.0,
eamigo86,0.0,0.0,0.0,1.0,0.0,
early-stopper,0.0,0.0,1.0,0.0,0.0,
earlybule,0.0,0.0,0.0,1.0,0.0,
easlinger,0.0,0.0,3.0,2.0,0.0,
eason9,0.0,0.0,1.0,0.0,0.0,
ebad84,0.0,0.0,0.0,2.0,0.0,
ebanner,0.0,0.0,4.0,0.0,0.0,
ebennettp,0.0,0.0,0.0,1.0,0.0,
ebezzam,0.0,0.0,1.0,0.0,0.0,
ebezzi,0.0,0.0,1.0,0.0,0.0,
ebgoldstein,0.0,0.0,0.0,1.0,0.0,
ebibe,0.0,0.0,0.0,2.0,0.0,
ebknudsen,0.0,0.0,0.0,1.0,0.0,
ebo,0.0,0.0,6.0,0.0,0.0,
ebrahimpichka,0.0,0.0,0.0,1.0,0.0,
ebuchlin,7.0,0.0,6.0,0.0,9.0,
ebwood,0.0,0.0,0.0,1.0,0.0,
ecere,0.0,0.0,0.0,1.0,0.0,
echohye,0.0,0.0,0.0,1.0,0.0,
echoix,639.0,309.0,441.0,8.0,453.0,
echolus823,0.0,0.0,0.0,1.0,0.0,
echoxiangzhou,0.0,0.0,0.0,3.0,0.0,
ecky-l,2.0,0.0,2.0,1.0,0.0,
eclarke,0.0,0.0,0.0,1.0,0.0,
eclouder,0.0,0.0,0.0,1.0,0.0,
ecodiv,15.0,5.0,20.0,2.0,3.0,
ecoestudio,0.0,0.0,0.0,1.0,0.0,
ecog5,0.0,0.0,0.0,2.0,0.0,
ecorreig,0.0,0.0,1.0,0.0,0.0,
ecosang,0.0,0.0,0.0,1.0,0.0,
ecshoper,0.0,0.0,0.0,1.0,0.0,
ecstrema,0.0,0.0,3.0,1.0,0.0,
ecthelion2023,0.0,0.0,0.0,1.0,0.0,
ed-randall-blk,0.0,0.0,0.0,1.0,0.0,
edanweis,0.0,0.0,0.0,1.0,0.0,
edbennett,1.0,0.0,1.0,1.0,0.0,
eddelbuettel,0.0,0.0,1.0,0.0,1.0,
eddie-m-m,0.0,0.0,0.0,1.0,0.0,
eddiebergman,0.0,0.0,3.0,0.0,0.0,
edensweden1,0.0,0.0,1.0,0.0,0.0,
edeso,1.0,0.0,0.0,0.0,0.0,
edg1983,0.0,0.0,0.0,1.0,0.0,
edgarrmondragon,1.0,0.0,0.0,0.0,0.0,
edharris-ligo,0.0,0.0,0.0,1.0,0.0,
ediaznav,0.0,0.0,0.0,1.0,0.0,
editorialbot,710.0,2866.0,7111.0,2966.0,0.0,Bot
edius1987,0.0,0.0,0.0,1.0,0.0,
edixon1,0.0,0.0,1.0,0.0,0.0,
edkontar,0.0,0.0,2.0,0.0,0.0,
edlau,0.0,0.0,0.0,1.0,0.0,
edleon123,0.0,0.0,0.0,1.0,0.0,
edlor,0.0,0.0,0.0,1.0,0.0,
edmaxim,0.0,0.0,0.0,2.0,0.0,
edmond23456,0.0,0.0,0.0,1.0,0.0,
edmorley,0.0,0.0,1.0,0.0,0.0,
edoak,0.0,0.0,0.0,1.0,0.0,
edoardoCame,0.0,0.0,0.0,1.0,0.0,
edoardochiavazza,0.0,0.0,0.0,1.0,0.0,
edoerpani,0.0,0.0,0.0,1.0,1.0,
edoyango,0.0,0.0,0.0,1.0,0.0,
edson2v,0.0,0.0,0.0,1.0,0.0,
edsonbersan,0.0,0.0,0.0,1.0,0.0,
edsonke,0.0,0.0,0.0,1.0,0.0,
edsonportosilva,0.0,0.0,0.0,1.0,0.0,
eduardopicado-hotmart,0.0,0.0,0.0,1.0,0.0,
eduardosalaz,0.0,0.0,0.0,1.0,0.0,
eduardz1,0.0,0.0,0.0,1.0,0.0,
educhel,0.0,0.0,0.0,1.0,0.0,
edvardsanta,0.0,0.0,0.0,1.0,0.0,
edwardhwg,0.0,0.0,1.0,0.0,0.0,
edwardluohao,0.0,0.0,0.0,1.0,0.0,
edwinksl,0.0,0.0,0.0,2.0,0.0,
edwloef,0.0,0.0,0.0,1.0,0.0,
edwyer450,0.0,0.0,0.0,1.0,0.0,
edx903,0.0,0.0,0.0,3.0,0.0,
edyoshikun,0.0,0.0,0.0,1.0,0.0,
ee-lynn,0.0,0.0,0.0,1.0,0.0,
eeeeeric,0.0,0.0,0.0,1.0,0.0,
eeelai,0.0,0.0,0.0,1.0,0.0,
eendebakpt,28.0,0.0,30.0,0.0,21.0,
eerovaher,194.0,5.0,102.0,0.0,157.0,
efaulhaber,0.0,0.0,1.0,0.0,0.0,
efcasado,0.0,0.0,0.0,1.0,0.0,
effigies,71.0,35.0,39.0,11.0,33.0,
efiegel,1.0,0.0,0.0,0.0,0.0,
efiring,0.0,0.0,1.0,1.0,3.0,
eford,0.0,0.0,1.0,0.0,0.0,
efraim-evo,0.0,0.0,0.0,2.0,0.0,
efraimkaov,0.0,0.0,0.0,1.0,0.0,
efriel94,0.0,0.0,0.0,1.0,0.0,
egekocaman2,0.0,0.0,0.0,1.0,0.0,
egemenzeytinci,0.0,0.0,0.0,1.0,0.0,
egeres,0.0,0.0,0.0,1.0,0.0,
egesip,0.0,0.0,10.0,0.0,0.0,
eggvoice,0.0,0.0,0.0,1.0,0.0,
eglyph,0.0,0.0,0.0,1.0,0.0,
egnerney,0.0,0.0,1.0,0.0,0.0,
egnha,0.0,0.0,0.0,1.0,0.0,
egorbn,0.0,0.0,2.0,0.0,0.0,
egorpol,0.0,0.0,0.0,1.0,0.0,
egorpuzyrev,0.0,0.0,0.0,1.0,0.0,
egouldo,0.0,0.0,0.0,1.0,0.0,
eh111eh,33.0,0.0,30.0,1.0,29.0,
ehehela,0.0,0.0,2.0,0.0,0.0,
ehgus,1.0,0.0,1.0,2.0,0.0,
ehmoussi,0.0,0.0,0.0,1.0,0.0,
ehnap,0.0,0.0,0.0,1.0,0.0,
ehtick,0.0,0.0,0.0,1.0,0.0,
eigen777,0.0,0.0,0.0,3.0,0.0,
eigenbeam,0.0,0.0,0.0,1.0,0.0,
eightsuzuki,0.0,0.0,0.0,1.0,0.0,
eigth-bit-guy,0.0,0.0,0.0,1.0,0.0,
eiiijiiiy,0.0,0.0,0.0,1.0,0.0,
eikopf,0.0,0.0,0.0,2.0,0.0,
einaraz,0.0,0.0,5.0,0.0,0.0,
einonm,0.0,0.0,0.0,1.0,0.0,
eirikgudbrandsen,0.0,0.0,0.0,1.0,0.0,
eirnym,0.0,0.0,1.0,0.0,0.0,
eitsupi,0.0,0.0,1.0,0.0,0.0,
ejarmand,0.0,0.0,1.0,0.0,0.0,
ejenki23,0.0,0.0,0.0,1.0,0.0,
ejfdickinson,0.0,0.0,19.0,0.0,0.0,
ejyatis,0.0,0.0,0.0,2.0,0.0,
ekasb,0.0,0.0,1.0,0.0,0.0,
ekiefl,0.0,0.0,9.0,0.0,0.0,
ekjaisal,0.0,0.0,0.0,1.0,0.0,
